track_PixelHits,track_SCTHits,track_PixeldEdX,track_TRTHits,lepton_FVariable,lepton_EMCal,lepton_lambda,lepton_lambda2,lepton_time,lepton_radius,truth_particle_tag,predicted_prob,predicted_label
True,False,1.3331357e-37,True,0.23556834,0.21875,164.0,18048.0,2.6964161,7808.0,1,0.92867154,1
True,False,1.3331357e-37,True,0.72260886,0.12988281,168.0,16640.0,4.067198,2816.0,1,0.816299,1
True,False,1.3331357e-37,True,0.7273636,0.0023651123,1472.0,113664.0,-2.4768212,9856.0,0,0.93355864,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.3722533,0.0017471313,1160.0,211968.0,-0.9140361,42752.0,1,0.8764268,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.820989,0.0014419556,2224.0,835584.0,-1.9642375,133120.0,1,0.91704893,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.92086744,0.0050354004,1672.0,315392.0,-0.21474245,2192.0,1,0.8975594,1
True,False,1.3331357e-37,True,1.403974,0.000207901,1328.0,148480.0,0.80110925,11776.0,1,0.8734193,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.4666384,0.73046875,144.0,32256.0,2.650493,8448.0,0,0.6773948,1
True,False,1.3331357e-37,True,0.4050903,0.0046081543,936.0,32000.0,3.9521344,9024.0,1,0.93418586,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,1.2514324,0.00049591064,1440.0,251904.0,-1.5826793,28288.0,1,0.8789797,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.8640151,0.0018615723,1528.0,520192.0,-3.0963116,56320.0,0,0.9149817,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,1.0886108,0.0015182495,1768.0,663552.0,-0.86755395,51712.0,1,0.9003443,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.95038444,0.0008583069,732.0,99328.0,-0.008607199,7104.0,1,0.9234151,1
True,False,1.3331357e-37,True,1.009372,0.00019645691,1960.0,688128.0,1.5475385,36864.0,1,0.91279507,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.2411017,0.001739502,2224.0,700416.0,0.6863828,81408.0,1,0.9177971,1
True,False,1.3331357e-37,True,0.97270423,0.0017471313,1176.0,218112.0,0.8779207,28928.0,1,0.88914216,1
True,False,1.3331357e-37,True,1.3544527,0.004425049,808.0,372736.0,-1.6037799,28416.0,1,0.88276404,1
True,False,1.3331357e-37,True,0.672452,0.001663208,1016.0,95232.0,0.0,6048.0,1,0.9333725,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.99084836,0.7578125,142.0,23936.0,2.8525968,2640.0,1,0.39110565,0
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.7956925,0.00074005127,1512.0,231424.0,0.40206742,60416.0,1,0.9008624,1
True,False,1.3331357e-37,True,1.6403469,0.00016117096,1920.0,1.253376e+06,-0.46274456,65536.0,1,0.9307798,1
True,False,1.3331357e-37,True,0.3338278,0.0,270.0,113664.0,3.5552511,4224.0,1,0.9438796,1
True,False,1.3331357e-37,True,1.1286947,0.0011978149,1312.0,254976.0,2.2420611,118784.0,1,0.8757846,1
True,False,1.3331357e-37,True,1.1856716,0.00014019012,3120.0,522240.0,0.033702426,51200.0,1,0.9376185,1
True,False,1.3331357e-37,True,1.0488055,0.00029945374,1176.0,103936.0,-0.936419,30976.0,1,0.8939924,1
True,False,1.3331357e-37,True,1.0062284,0.0013504028,1912.0,446464.0,1.5957707,39424.0,1,0.8993089,1
True,False,1.3331357e-37,True,1.3943653,0.00037956238,1440.0,206848.0,1.226837,15232.0,1,0.8740637,1
True,False,1.3331357e-37,True,0.7940228,0.00037956238,2992.0,53504.0,-0.7329982,46848.0,0,0.9378091,1
True,False,1.3331357e-37,True,0.9135821,0.7734375,153.0,25856.0,4.107351,5088.0,0,0.41548488,0
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.1747922,0.0006713867,2800.0,434176.0,-2.0744221,46336.0,1,0.9282126,1
True,False,1.3331357e-37,True,0.20718774,0.00039482117,286.0,28800.0,0.0,430.0,1,0.94415724,1
True,False,1.3331357e-37,True,1.2094523,0.00029945374,1192.0,156672.0,-0.5682436,12352.0,1,0.8898181,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.47325197,0.052490234,348.0,83968.0,0.9695253,5408.0,1,0.92907995,1
True,False,1.3331357e-37,True,1.0962315,0.0001821518,2512.0,164864.0,0.6098882,115712.0,1,0.9211624,1
True,False,1.3331357e-37,True,1.1091161,0.74609375,139.0,15616.0,-3.2102969,15616.0,1,0.37218982,0
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.8021822,0.005645752,1600.0,34304.0,-3.2959774,90112.0,1,0.8934329,1
True,False,1.3331357e-37,True,0.77276033,0.0005645752,2128.0,34304.0,-0.5901777,26624.0,1,0.9167677,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.0287317,0.0014419556,1896.0,626688.0,-3.044099,23936.0,1,0.90256166,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.6398145,7.867813e-05,1320.0,823296.0,0.33999118,83968.0,1,0.90654933,1
True,False,1.3331357e-37,True,1.3913748,0.00077438354,1360.0,130560.0,-1.6655587,29440.0,1,0.8793083,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.3972859,0.00093078613,1096.0,197632.0,0.49988857,46080.0,1,0.872713,1
True,False,1.3331357e-37,True,0.8498921,0.00093078613,1192.0,133120.0,1.2567677,50432.0,1,0.88749063,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.9406021,0.00077438354,1256.0,118272.0,-1.6769003,33536.0,1,0.89195853,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.9859762,0.0011367798,1480.0,278528.0,0.5665045,52736.0,1,0.8803743,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.1699594,0.00018310547,1560.0,157696.0,2.1727335,70656.0,1,0.877441,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.8397114,0.0008163452,996.0,168960.0,7.3481717,14528.0,1,0.8888904,1
True,False,1.3331357e-37,True,1.3241706,0.0011367798,1536.0,238592.0,-1.6311578,34816.0,1,0.8800444,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.7698279,0.0046081543,1048.0,415744.0,1.568326,244736.0,1,0.8862,1
True,False,1.3331357e-37,True,1.1947505,0.0012664795,984.0,189440.0,2.6203825,40448.0,1,0.8673277,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,0.83723885,0.0009994507,1552.0,577536.0,1.1671801,204800.0,1,0.89555997,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.3911264,0.0011978149,1832.0,1.458176e+06,0.40628713,78336.0,1,0.9353268,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.9162401,0.0015182495,2480.0,761856.0,2.7022727,45312.0,1,0.93223935,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,1.052333,0.0009994507,183.0,14656.0,7.6770887,10688.0,1,0.7713376,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.3118099,0.7578125,33.5,8576.0,-2.6006653,7232.0,1,0.30184683,0
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.5350201,0.001121521,1408.0,1.14688e+06,-2.8887212,153600.0,1,0.8984764,1
True,False,1.3331357e-37,True,0.50018877,0.6640625,16.125,3536.0,-5.158844,1176.0,0,0.6364095,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.2416793,0.0002746582,1224.0,194560.0,-1.5218111,109056.0,1,0.8807615,1
True,False,1.3331357e-37,True,1.2339145,0.00015640259,1480.0,995328.0,-6.308254,11392.0,1,0.865407,1
True,False,1.3331357e-37,True,1.2369494,0.0006980896,2944.0,667648.0,-0.38307133,62464.0,1,0.9354044,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.4132656,0.0011062622,676.0,46848.0,-1.3357309,31872.0,1,0.8442984,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.3943312,0.0013046265,1280.0,138240.0,-0.8957278,181248.0,1,0.8823917,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.83614343,0.0014419556,1704.0,536576.0,1.3870244,73728.0,1,0.90264225,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.7389123,0.0011367798,1360.0,229376.0,-1.6855413,59648.0,1,0.8902269,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.59393567,0.12988281,214.0,9088.0,1.6256075,3360.0,1,0.8515569,1
True,False,1.3331357e-37,True,0.9823465,0.81640625,113.0,10240.0,0.0,1020.0,0,0.3846699,0
True,False,1.3331357e-37,True,1.3423648,0.0011367798,1320.0,219136.0,0.64379215,52224.0,0,0.8731392,1
True,False,1.3331357e-37,True,1.2468461,0.10449219,302.0,89600.0,4.3579392,5760.0,1,0.5988019,1
True,False,1.3331357e-37,True,0.9766006,0.0033569336,1752.0,278528.0,-1.4009066,83968.0,1,0.9025558,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.83576214,0.0006866455,676.0,70656.0,7.895451,12160.0,1,0.9102683,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.77969986,0.0009994507,2816.0,585728.0,0.35669535,41472.0,1,0.9337955,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.9214355,0.0015487671,1128.0,516096.0,-1.3911494,123904.0,1,0.8925766,1
True,False,1.3331357e-37,True,0.88022953,0.0029754639,1208.0,240640.0,0.0,7840.0,1,0.91481185,1
True,False,1.3331357e-37,True,1.4949192,0.00015640259,1464.0,937984.0,-0.5714129,30208.0,1,0.9066834,1
True,False,1.3331357e-37,True,1.1359226,0.0008621216,2336.0,42496.0,-2.1949005,38400.0,1,0.910993,1
True,False,1.3331357e-37,True,0.97586334,0.73828125,44.0,10048.0,3.2331338,9280.0,0,0.41838783,0
True,False,1.3331357e-37,True,1.6467185,0.00030708313,972.0,155648.0,3.5528207,31616.0,1,0.87850124,1
True,False,1.3331357e-37,True,0.938875,0.00023651123,3040.0,831488.0,-2.084933,60416.0,1,0.9261233,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.82768136,0.005218506,1216.0,211968.0,-4.0116153,24960.0,1,0.9214901,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.0703105,0.00032615662,2016.0,252928.0,-0.7798836,19968.0,1,0.8964978,1
True,False,1.3331357e-37,True,0.52376956,0.021728516,500.0,31616.0,2.9344468,5984.0,1,0.94012016,1
True,False,1.3331357e-37,True,0.59202373,0.00037002563,1256.0,466944.0,0.38112375,33536.0,1,0.92723036,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.427707,0.0011978149,2368.0,745472.0,-0.82164454,76288.0,1,0.9199668,1
True,False,1.3331357e-37,True,0.7559696,0.0018692017,1560.0,179200.0,5.289141,50432.0,1,0.88529587,1
True,False,1.3331357e-37,True,1.5565094,0.0004348755,2400.0,720896.0,-1.3693421,47360.0,1,0.922144,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.8483411,0.0022125244,2512.0,92672.0,0.8358941,68096.0,1,0.9232703,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.0670027,0.00091171265,1304.0,190464.0,-1.3848749,107520.0,1,0.8904968,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.1053675,7.104874e-05,1616.0,282624.0,-2.6258838,168960.0,1,0.8986916,1
True,False,1.3331357e-37,True,0.97596896,0.5703125,248.0,133120.0,-1.174833,12544.0,0,0.4768281,0
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.0515621,0.0003414154,1192.0,245760.0,-1.3423467,25472.0,1,0.8994909,1
True,False,1.3331357e-37,True,0.95234424,0.000207901,1384.0,169984.0,-0.50984895,71680.0,1,0.89118224,1
True,False,1.3331357e-37,True,0.39831766,0.33984375,168.0,40192.0,3.3269024,6784.0,0,0.88100404,1
True,False,1.3331357e-37,True,1.4892561,0.4921875,147.0,22912.0,1.7757678,19968.0,0,0.375561,0
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.869963,0.0017471313,1256.0,178176.0,-1.6487539,44800.0,1,0.90101194,1
True,False,1.3331357e-37,True,1.1782254,9.393692e-05,3024.0,101376.0,0.81731415,63744.0,1,0.93117064,1
True,False,1.3331357e-37,True,1.5855802,0.00037956238,1424.0,122880.0,0.647102,6912.0,1,0.8790225,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.50814307,0.73046875,152.0,38656.0,0.67839,5984.0,0,0.62744564,1
True,False,1.3331357e-37,True,1.0478907,7.2956085e-05,1584.0,344064.0,-0.44567925,93184.0,1,0.8920261,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.7792909,0.005218506,1496.0,313344.0,4.5239496,48128.0,1,0.8879956,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.2898685,0.00037956238,1432.0,230400.0,0.9136447,31360.0,0,0.8723792,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.3870715,0.035888672,170.0,16320.0,3.8285313,4736.0,1,0.46462578,0
True,False,1.3331357e-37,True,0.63156146,0.00032615662,1608.0,399360.0,3.4113986,6112.0,1,0.92102486,1
True,False,1.3331357e-37,True,1.3832916,0.0011978149,1608.0,1.449984e+06,1.8549316,73216.0,1,0.932681,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.9838279,0.00051116943,1960.0,33024.0,-1.4990448,39168.0,1,0.9024573,1
True,False,1.3331357e-37,True,1.5490488,0.00064849854,1584.0,1.179648e+06,1.9109048,44032.0,1,0.92223287,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.84725547,0.0007247925,3728.0,374784.0,0.28939083,109056.0,1,0.95312864,1
True,False,1.3331357e-37,True,0.14673993,0.7890625,24.5,8000.0,3.0597558,6688.0,1,0.8499837,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.2005055,0.001449585,1216.0,405504.0,-0.35817465,33536.0,0,0.89416945,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.99251276,0.00025177002,1528.0,7552.0,-0.5358368,12608.0,1,0.88941413,1
True,False,1.3331357e-37,True,0.9408878,0.00074768066,1392.0,684032.0,1.6415054,28032.0,1,0.9156027,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.1251664,0.004425049,664.0,253952.0,-1.1025685,34560.0,1,0.903693,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.1498947,0.0011978149,1328.0,228352.0,1.8459947,77312.0,1,0.87133586,1
True,False,1.3331357e-37,True,1.098466,9.9658966e-05,2208.0,110592.0,0.24570741,51712.0,0,0.90600413,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.6572631,0.0011749268,856.0,54784.0,-9.183023,13184.0,1,0.9679199,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.3785318,0.00049972534,1472.0,197632.0,0.23968437,40192.0,1,0.8752515,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.2983,0.001449585,1464.0,299008.0,-0.16620824,65536.0,1,0.8785672,1
True,False,1.3331357e-37,True,1.4816169,0.0008354187,1928.0,1.2288e+06,2.4049463,37120.0,1,0.93354857,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.1623073,0.000207901,1384.0,151552.0,2.855063,32000.0,1,0.8615269,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.6055208,0.0030517578,1432.0,282624.0,-1.3055947,123904.0,1,0.9109673,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.942743,0.0011825562,2160.0,536576.0,2.2494333,72192.0,1,0.9138174,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.5087844,0.00037002563,1400.0,493568.0,2.3299294,48128.0,1,0.928072,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.7046515,0.0005531311,2080.0,319488.0,-1.7276765,34560.0,1,0.9198395,1
